hex_id;latitud;longitud
898e6205b57ffff;-12.566259;-76.70871
898e620059bffff;-12.368952;-76.78946
898e6205303ffff;-12.515543;-76.74009
898e620223bffff;-12.346973;-76.805466
898e620e51bffff;-12.486127;-76.78257
898e620e5a3ffff;-12.487173;-76.77059
898e623a017ffff;-12.592769;-76.65991
898e623a213ffff;-12.600887;-76.684845
898e620544fffff;-12.472266;-76.74501
898e62005abffff;-12.379678;-76.78445
898e6202a47ffff;-12.395765;-76.77693
898e62009afffff;-12.456706;-76.74654
898e6202ac3ffff;-12.385565;-76.775955
898e6200d2bffff;-12.439184;-76.7509
898e6200907ffff;-12.456183;-76.752525
898e62053cbffff;-12.509661;-76.74859
898e6205467ffff;-12.478148;-76.73651
898e623a6b3ffff;-12.576177;-76.67342
898e620546bffff;-12.477627;-76.7425
898e62009bbffff;-12.4513445;-76.74905
898e6202a8bffff;-12.386089;-76.769966
898e6205073ffff;-12.496585;-76.741295
898e620099bffff;-12.444022;-76.75438
898e620503bffff;-12.4971075;-76.735306
898e620e42fffff;-12.485081;-76.79455
898e6205e8fffff;-12.524428;-76.71679
898e623a63bffff;-12.585854;-76.68039
898e623a6b7ffff;-12.5781355;-76.67059
898e6205643ffff;-12.478935;-76.766785
898e620561bffff;-12.476059;-76.76047
898e620528bffff;-12.495018;-76.75926
898e6205e77ffff;-12.536065;-76.72092
898e623a20fffff;-12.607685;-76.68549
898e6200927ffff;-12.463506;-76.74719
898e620568bffff;-12.47122;-76.75699
898e623a47bffff;-12.576695;-76.667435
898e623a467ffff;-12.580614;-76.66177
898e6205e0fffff;-12.532665;-76.7206
898e6205b77ffff;-12.573577;-76.70337
898e623a21bffff;-12.602327;-76.687996
898e620505bffff;-12.490703;-76.749794
898e6205293ffff;-12.49018;-76.75578
898e6202b7bffff;-12.4129;-76.75744
898e620098fffff;-12.449384;-76.75188
898e623a68fffff;-12.575657;-76.67941
898e62050cfffff;-12.487825;-76.74348
898e62053a7ffff;-12.516586;-76.72811
898e623b59bffff;-12.580375;-76.70402
898e6202b47ffff;-12.409499;-76.75712
898e623a6a3ffff;-12.579576;-76.67375
898e623b597ffff;-12.580895;-76.69803
898e623a617ffff;-12.579056;-76.67974
898e6205aafffff;-12.555541;-76.71372
898e6205647ffff;-12.480897;-76.763954
898e62052d3ffff;-12.491096;-76.76493
898e620546fffff;-12.479588;-76.73967
898e6202a5bffff;-12.391841;-76.78259
898e6202237ffff;-12.347499;-76.79948
898e623a6bbffff;-12.577616;-76.67658
898e620e0b3ffff;-12.493842;-76.792366
898e620560bffff;-12.479459;-76.760796
898e620e5b7ffff;-12.485735;-76.76743
898e62050abffff;-12.492269;-76.73183
898e6202267ffff;-12.351811;-76.80895
898e6205edbffff;-12.519986;-76.72844
898e623a283ffff;-12.596049;-76.68136
898e6200507ffff;-12.381116;-76.787605
898e6202a6fffff;-12.404528;-76.77475
898e6205397ffff;-12.505867;-76.73312
898e6205283ffff;-12.49358;-76.7561
898e623a297ffff;-12.594609;-76.67821
898e62056afffff;-12.480504;-76.74882
898e6202207ffff;-12.343573;-76.80514
898e623a6a7ffff;-12.581534;-76.67091
898e620541bffff;-12.465989;-76.73837
898e62053bbffff;-12.512666;-76.73378
898e6200cd7ffff;-12.407928;-76.77508
898e6200913ffff;-12.450822;-76.755035
898e62056c7ffff;-12.472659;-76.76014
898e6205b5bffff;-12.565739;-76.7147
898e6205637ffff;-12.483903;-76.74914
898e62005c7ffff;-12.37379;-76.792946
898e6202a03ffff;-12.39289;-76.77062
898e6205b0bffff;-12.568219;-76.70588
898e623a377ffff;-12.624795;-76.66599
898e6205443ffff;-12.468866;-76.74468
898e62009a7ffff;-12.455267;-76.743385
898e6205e3bffff;-12.534626;-76.71776
898e6205b23ffff;-12.574098;-76.69738
898e6200513ffff;-12.375752;-76.79011
898e620e4a7ffff;-12.475405;-76.78758
898e623a013ffff;-12.59081;-76.66274
898e6205b2bffff;-12.575537;-76.70054
898e6205b43ffff;-12.5676985;-76.71187
898e623a623ffff;-12.587812;-76.67755
898e6205343ffff;-12.51646;-76.74924
898e6202ac7ffff;-12.387527;-76.773125
898e6205063ffff;-12.499985;-76.74162
898e6200987ffff;-12.447945;-76.74872
898e623a23bffff;-12.609644;-76.68266
898e6202a73ffff;-12.397728;-76.7741
898e620517bffff;-12.511748;-76.72463
898e620564bffff;-12.480374;-76.76994
898e620562bffff;-12.48678;-76.755455
898e6205057ffff;-12.491225;-76.743805
898e6205bcfffff;-12.5628605;-76.70838
898e6202b43ffff;-12.407537;-76.75995
898e6205e73ffff;-12.534104;-76.72375
898e6205b03ffff;-12.566779;-76.70272
898e6202343ffff;-12.356263;-76.7973
898e6202263ffff;-12.349849;-76.81178
898e620091bffff;-12.45226;-76.75819
898e6200977ffff;-12.461021;-76.75601
898e6205a83ffff;-12.544824;-76.718735
898e623a68bffff;-12.573698;-76.68224
898e620540bffff;-12.469389;-76.73869
898e62004b7ffff;-12.363064;-76.79795
898e6202acfffff;-12.388965;-76.77628
898e623a093ffff;-12.582573;-76.658936
898e6205453ffff;-12.4654665;-76.744354
898e620530fffff;-12.518943;-76.74042
898e6205083ffff;-12.483509;-76.73401
898e623a62bffff;-12.5892515;-76.68071
898e6205383ffff;-12.507306;-76.73628
898e620e5d7ffff;-12.479328;-76.78192
898e620e557ffff;-12.487566;-76.78573
898e623a46bffff;-12.580094;-76.66776
898e6205ed3ffff;-12.518547;-76.72528
898e6200973ffff;-12.45906;-76.75884
898e623a0dbffff;-12.584933;-76.67124
898e6202ad3ffff;-12.382165;-76.77563
898e6202a0bffff;-12.394327;-76.77377
898e6205317ffff;-12.514105;-76.73693
898e6205ec7ffff;-12.523907;-76.72278
898e623a65bffff;-12.579455;-76.69487
898e62009d7ffff;-12.44546;-76.75754
898e6205027ffff;-12.501029;-76.729645
898e6205a8bffff;-12.546263;-76.72189
898e6202a77ffff;-12.39969;-76.77127
898e623a2b3ffff;-12.599967;-76.6757
898e6202a13ffff;-12.389489;-76.770294
898e6202aa7ffff;-12.393937;-76.758644
898e623a307ffff;-12.619957;-76.662506
898e6205327ffff;-12.524824;-76.73192
898e6205223ffff;-12.509139;-76.75458
898e6205007ffff;-12.493708;-76.734985
898e6205683ffff;-12.469782;-76.75383
898e620e087ffff;-12.49188;-76.795204
898e620529bffff;-12.491618;-76.75894
898e6202a17ffff;-12.391452;-76.76746
898e62053afffff;-12.518025;-76.73127
898e6205627ffff;-12.487303;-76.749466
898e6205e03ffff;-12.529266;-76.72027
898e620522bffff;-12.510577;-76.75774
898e6205b4fffff;-12.571097;-76.71219
898e620545bffff;-12.466905;-76.74751
898e620e097ffff;-12.488481;-76.794876
898e62052d7ffff;-12.493057;-76.76209
898e6200d0bffff;-12.431861;-76.75623
898e6202b6bffff;-12.4163;-76.75777
898e620e42bffff;-12.483119;-76.79738
898e62054c3ffff;-12.4606285;-76.740875
898e620522fffff;-12.512539;-76.754906
898e62056b3ffff;-12.473704;-76.74817
898e62005d3ffff;-12.368427;-76.79545
898e6205e57ffff;-12.528745;-76.72626
898e62050dbffff;-12.482465;-76.74599
898e6205673ffff;-12.482858;-76.761116
898e62009a3ffff;-12.453306;-76.746216
898e62009abffff;-12.454744;-76.74937
898e623a373ffff;-12.622836;-76.66882
898e6200d73ffff;-12.435261;-76.75656
898e623b593ffff;-12.578936;-76.70086
898e623a683ffff;-12.572258;-76.679085
898e6205033ffff;-12.495668;-76.732155
898e623a227ffff;-12.613562;-76.676994
898e6202277ffff;-12.348411;-76.808624
898e623a2a3ffff;-12.603366;-76.67602
898e620568fffff;-12.473182;-76.75415
898e620500fffff;-12.495147;-76.73814
898e6202aa3ffff;-12.391975;-76.761475
898e620e5afffff;-12.490573;-76.77092
898e62005afffff;-12.38164;-76.78162
898e62054d3ffff;-12.457229;-76.74055
898e623b5a3ffff;-12.589652;-76.69585
898e620544bffff;-12.4703045;-76.74784
898e62050c3ffff;-12.484426;-76.74316
898e6202347ffff;-12.358226;-76.79447
898e6200b4bffff;-12.466643;-76.789764
898e620508bffff;-12.484948;-76.73717
898e620e423ffff;-12.481681;-76.79423
898e620509bffff;-12.481548;-76.73684
898e620506fffff;-12.503385;-76.74195
898e6205003ffff;-12.491747;-76.737816
898e623b58fffff;-12.585733;-76.701515
898e6202b53ffff;-12.404138;-76.75962
898e6205447ffff;-12.470827;-76.74185
898e623a203ffff;-12.604286;-76.685165
898e620e507ffff;-12.49005;-76.77691
898e6205043ffff;-12.492663;-76.74696
898e623a37bffff;-12.624276;-76.67198
898e623a64bffff;-12.582854;-76.6952
898e623b5abffff;-12.591092;-76.699005
898e6205687ffff;-12.471744;-76.751
898e620535bffff;-12.5145;-76.75207
898e6205aabffff;-12.553581;-76.71655
898e620234bffff;-12.3577;-76.80046
898e620220fffff;-12.345011;-76.8083
898e62053dbffff;-12.506262;-76.74826
898e6205307ffff;-12.517504;-76.73726
898e6205e33ffff;-12.533187;-76.71461
898e620090bffff;-12.45566;-76.758514
898e6205313ffff;-12.512144;-76.73977
898e620e58fffff;-12.483251;-76.77625
898e62053cfffff;-12.511621;-76.74576
898e623a30fffff;-12.621397;-76.665665
898e623a207ffff;-12.606245;-76.682335
898e6200d1bffff;-12.428461;-76.75591
898e6205b53ffff;-12.5643;-76.71154
898e6205387ffff;-12.509266;-76.73345
898e620514fffff;-12.509788;-76.72746
898e6205153ffff;-12.502989;-76.726814
898e620092bffff;-12.462982;-76.753174
898e6202a4fffff;-12.397203;-76.78009
898e623a46fffff;-12.582053;-76.664925
898e620e50fffff;-12.491488;-76.78007
898e620098bffff;-12.447422;-76.75471
898e623b583ffff;-12.5823345;-76.70119
898e6200503ffff;-12.379153;-76.790436
898e620538bffff;-12.508744;-76.73944
898e6205357ffff;-12.515021;-76.74608
898e620e50bffff;-12.489527;-76.7829
898e6205047ffff;-12.494624;-76.744125
898e623a293ffff;-12.59265;-76.68104
898e6205b0fffff;-12.570178;-76.70304
898e623a607ffff;-12.582455;-76.68006
898e623a603ffff;-12.580495;-76.68289
898e620e533ffff;-12.492012;-76.77408
898e620539bffff;-12.505345;-76.73911
898e620501bffff;-12.489786;-76.74065
898e62056b7ffff;-12.475665;-76.74533
898e620567bffff;-12.484297;-76.764275
898e6205e07ffff;-12.531226;-76.71744
898e6205e47ffff;-12.532145;-76.726585
898e6200dd3ffff;-12.4197;-76.758095
898e620547bffff;-12.474227;-76.74218
898e6205e2bffff;-12.538025;-76.71809
898e6202abbffff;-12.390014;-76.764305
898e6202367ffff;-12.365552;-76.78913
898e6205677ffff;-12.484819;-76.758286
898e6205e1bffff;-12.527306;-76.7231
898e623a633ffff;-12.584414;-76.67723
898e623a463ffff;-12.578654;-76.664604
898e620e5dbffff;-12.478805;-76.78791
898e6205e53ffff;-12.526785;-76.72909
898e6205a17ffff;-12.551621;-76.71938
898e6205347ffff;-12.518421;-76.74641
898e62053c7ffff;-12.510183;-76.7426
898e6205323ffff;-12.522863;-76.73476
898e62005bbffff;-12.376277;-76.78413
898e623a287ffff;-12.598008;-76.67853
898e6205b7bffff;-12.573057;-76.70936
898e620516fffff;-12.517108;-76.72212
898e62005d7ffff;-12.37039;-76.79262
898e623a0c7ffff;-12.588851;-76.66557
898e620236bffff;-12.365026;-76.79512
898e6200dc3ffff;-12.4230995;-76.758415
898e620e433ffff;-12.478281;-76.7939
898e620523bffff;-12.507178;-76.75741
898e623a6abffff;-12.581015;-76.6769
898e623a353ffff;-12.6155205;-76.674164
898e6202373ffff;-12.3601885;-76.79164
898e6200903ffff;-12.454222;-76.755356
898e6205603ffff;-12.47802;-76.75764
898e620564fffff;-12.482335;-76.767105
898e620562fffff;-12.488742;-76.752625
898e6200917ffff;-12.452784;-76.752205
898e623a667ffff;-12.590692;-76.68387
898e6205e7bffff;-12.535543;-76.726906
898e623a08bffff;-12.587411;-76.66242
898e623a60fffff;-12.583894;-76.68322
898e6200cc7ffff;-12.411328;-76.775406
898e62050cbffff;-12.485865;-76.74631
898e6205a37ffff;-12.558941;-76.71405
898e620237bffff;-12.361626;-76.79479
898e6202a0fffff;-12.39629;-76.77094
898e623a237ffff;-12.610163;-76.676674
898e623a3abffff;-12.618517;-76.659355
898e62054dbffff;-12.458667;-76.743706
898e620e427ffff;-12.483643;-76.79139
898e6205b2fffff;-12.577497;-76.69771
898e623a087ffff;-12.58793;-76.65643
898e6205013ffff;-12.488347;-76.73749
898e623a223ffff;-12.611603;-76.679825
898e6205b27ffff;-12.5760565;-76.69455
898e620e5cfffff;-12.484166;-76.7854
898e620222fffff;-12.352337;-76.80296
898e623a217ffff;-12.602847;-76.68201
898e623a61bffff;-12.578536;-76.68573
898e623a62fffff;-12.591211;-76.67788
898e6205667ffff;-12.488219;-76.75861
898e6205b73ffff;-12.571618;-76.7062
898e6200527ffff;-12.388441;-76.78227
898e620516bffff;-12.515148;-76.72496
898e620531bffff;-12.513582;-76.74292
898e623a333ffff;-12.621915;-76.659676
898e62056a3ffff;-12.477104;-76.74849
898e623a28fffff;-12.599448;-76.68169
898e620514bffff;-12.507828;-76.73029
898e623a3afffff;-12.620475;-76.65652
898e620e513ffff;-12.484689;-76.77941
898e6200493ffff;-12.353774;-76.80612
898e620e54bffff;-12.490442;-76.792046
898e6205607ffff;-12.479981;-76.75481
898e6205ed7ffff;-12.520508;-76.72245
898e6200967ffff;-12.464421;-76.75633
898e623a60bffff;-12.581935;-76.68605
898e6205393ffff;-12.503906;-76.73596
898e620e5d3ffff;-12.477366;-76.78475
898e6205e9bffff;-12.519069;-76.71929
898e6200d63ffff;-12.438661;-76.75689
898e6205067ffff;-12.5019455;-76.73879
898e6202353ffff;-12.352862;-76.796974
898e6205663ffff;-12.486258;-76.761444
898e623a33bffff;-12.623355;-76.662834
898e623a2abffff;-12.604806;-76.67918
898e620e553ffff;-12.485604;-76.78856
898e620e503ffff;-12.488089;-76.77974
898e620e43bffff;-12.479719;-76.79706
898e620e083ffff;-12.489919;-76.798035
898e6205a23ffff;-12.56038;-76.71721
898e6205ecfffff;-12.525346;-76.72593
898e62053b7ffff;-12.513187;-76.72779
898e6202a7bffff;-12.399166;-76.77726
898e6200923ffff;-12.461544;-76.75002
898e62005dbffff;-12.369864;-76.79861
898e6205053ffff;-12.489264;-76.746635
898e6200b7bffff;-12.470567;-76.784096
898e62005c3ffff;-12.371827;-76.79578
898e620e57bffff;-12.494366;-76.78638
898e6205143ffff;-12.506389;-76.727135
898e620508fffff;-12.486909;-76.73433
898e6200d67ffff;-12.440622;-76.75406
898e6202a63ffff;-12.401128;-76.77443
898e6202acbffff;-12.387003;-76.77911
898e623a647ffff;-12.583374;-76.68921
898e6205233ffff;-12.505739;-76.75425
898e620504bffff;-12.4941025;-76.750114
898e6205633ffff;-12.481942;-76.751976
898e623a347ffff;-12.620878;-76.67165
898e623a233ffff;-12.608204;-76.679504
898e623a673ffff;-12.585334;-76.68638
898e6205eabffff;-12.529787;-76.71428
898e6205e23ffff;-12.536586;-76.71493
898e6205163ffff;-12.513709;-76.7218
898e620e093ffff;-12.486519;-76.79771
898e623a6afffff;-12.5829735;-76.67407
898e6205473ffff;-12.472788;-76.73902
898e62050d3ffff;-12.481026;-76.74283
898e620538fffff;-12.510705;-76.73661
898e620e5abffff;-12.488612;-76.77375
898e620e5b3ffff;-12.483773;-76.77026
898e623b517ffff;-12.589132;-76.701836
898e6200997ffff;-12.444545;-76.74839
898e6205b67ffff;-12.576976;-76.7037
898e62009b7ffff;-12.451868;-76.74306
898e6202bcbffff;-12.400738;-76.75929
898e620e573ffff;-12.492927;-76.78322
898e623a09bffff;-12.584012;-76.662094
898e620e4a3ffff;-12.473443;-76.79041
898e6202357ffff;-12.354825;-76.79414
898e6202b4fffff;-12.410938;-76.76027
898e6205ecbffff;-12.523385;-76.72877
898e6205227ffff;-12.5111;-76.75175
898e620560fffff;-12.48142;-76.757965
898e6205697ffff;-12.468344;-76.75067
898e620530bffff;-12.516982;-76.74325
898e6205477ffff;-12.47475;-76.73619
898e620e5a7ffff;-12.489135;-76.76776
898e623b5bbffff;-12.587693;-76.69868
898e620093bffff;-12.459582;-76.75285
898e6202233ffff;-12.345536;-76.80231
898e62023cbffff;-12.349462;-76.796646
898e6205e43ffff;-12.530184;-76.729416
898e623a2bbffff;-12.601407;-76.678856
898e623a2cfffff;-12.6003685;-76.690834
898e6205a9bffff;-12.542863;-76.721565
898e6205a33ffff;-12.55698;-76.71688
898e620520fffff;-12.505218;-76.76024
898e6205273ffff;-12.506656;-76.7634
898e620e5cbffff;-12.482204;-76.78823
898e623b5b3ffff;-12.586253;-76.69552
898e6205657ffff;-12.477497;-76.763626
898e620507bffff;-12.498024;-76.74445
898e6205023ffff;-12.499068;-76.732475
898e6205e0bffff;-12.530705;-76.72343
898e6205617ffff;-12.476582;-76.75448
898e6202a8fffff;-12.388051;-76.767136
898e62004b3ffff;-12.361101;-76.80078
898e6202adbffff;-12.383602;-76.778786
898e623a20bffff;-12.605726;-76.688324
898e620e5bbffff;-12.485212;-76.77342
898e623a44fffff;-12.574737;-76.670265
898e6202223ffff;-12.348936;-76.802635
898e620235bffff;-12.3543;-76.80013
898e6202a1bffff;-12.390927;-76.77345
898e620e54fffff;-12.492404;-76.789215
898e623a0d7ffff;-12.585452;-76.66525
898e623a3a3ffff;-12.617077;-76.6562
898e6200d57ffff;-12.429899;-76.75907
898e62050c7ffff;-12.486386;-76.74032
898e623a363ffff;-12.626235;-76.66914
898e6205e17ffff;-12.527827;-76.71711
898e6205a2fffff;-12.563779;-76.71753
898e6202b57ffff;-12.406099;-76.75679
898e6205207ffff;-12.503778;-76.75708
898e6205abbffff;-12.550182;-76.71623
898e6200b4fffff;-12.468605;-76.786934
898e6202227ffff;-12.3509;-76.799805
898e6202bdbffff;-12.397338;-76.75897
898e620236fffff;-12.366989;-76.79229
898e6205bdbffff;-12.557501;-76.71089
898e623a64fffff;-12.584814;-76.69237
898e620e437ffff;-12.480243;-76.79107
898e6205b1bffff;-12.564819;-76.70555
898e620222bffff;-12.350374;-76.80579
898e62009c7ffff;-12.44886;-76.757866
898e6200963ffff;-12.46246;-76.75916
898e6205037ffff;-12.497629;-76.72932
898e623a637ffff;-12.586372;-76.6744
898e620e517ffff;-12.48665;-76.77658
898e6205b3bffff;-12.572138;-76.70021
898e6238c13ffff;-12.675884;-76.649734
898e623a94bffff;-12.66148;-76.618164
898e623a83bffff;-12.650768;-76.62318
898e623abd3ffff;-12.658487;-76.63297
898e623ab83ffff;-12.660963;-76.62415
898e62236dbffff;-12.673631;-76.6163
898e623a96fffff;-12.67075;-76.609985
898e623a963ffff;-12.667352;-76.609665
898e623a80fffff;-12.64881;-76.626015
898e623ab0fffff;-12.672597;-76.62828
898e6223693ffff;-12.671267;-76.604
898e623a86bffff;-12.655089;-76.63265
898e623aaa7ffff;-12.65653;-76.6358
898e623a93bffff;-12.664471;-76.603355
898e623abdbffff;-12.659928;-76.63613
898e623aba7ffff;-12.670233;-76.615974
898e623a823ffff;-12.652726;-76.620346
898e623ab8bffff;-12.662403;-76.627304
898e623a86fffff;-12.657047;-76.629814
898e623ab87ffff;-12.66292;-76.621315
898e623aab7ffff;-12.6531315;-76.63548
898e623a863ffff;-12.653649;-76.62949
898e623a967ffff;-12.66931;-76.606834
898e622369bffff;-12.672708;-76.607155
898e623ab1bffff;-12.667242;-76.63079
898e623ababffff;-12.669716;-76.62196
898e623abcbffff;-12.663326;-76.63645
898e623abd7ffff;-12.660445;-76.63014
898e623abb7ffff;-12.666835;-76.615654
898e623abafffff;-12.671674;-76.61913
898e623a9c7ffff;-12.65376;-76.60837
898e6238c83ffff;-12.671045;-76.64625
898e623a873ffff;-12.650251;-76.629166
898e623aba3ffff;-12.668276;-76.61881
898e6238c0bffff;-12.680722;-76.65321
898e623abc7ffff;-12.663843;-76.63046
898e623abb3ffff;-12.664878;-76.618484
898e623a9c3ffff;-12.651803;-76.6112
898e623ab17ffff;-12.667759;-76.6248
898e6238c73ffff;-12.68412;-76.653534
898e623a9cbffff;-12.653243;-76.61436
898e623a833ffff;-12.649328;-76.620026
898e623a9cfffff;-12.655201;-76.61153
898e623a953ffff;-12.656641;-76.614685
898e623ab9bffff;-12.659005;-76.62698
898e623a92bffff;-12.667869;-76.603676
898e623ab8fffff;-12.664361;-76.62447
898e62236d7ffff;-12.674148;-76.61031
898e623a82bffff;-12.654166;-76.623505
898e623a97bffff;-12.665395;-76.612495
898e623a96bffff;-12.668793;-76.61282
898e6238c1bffff;-12.677324;-76.652885
898e623a947ffff;-12.661997;-76.612175
898e623a867ffff;-12.655607;-76.62666
898e623ab0bffff;-12.67064;-76.63111
898e6238c97ffff;-12.669605;-76.64309
898e623abc3ffff;-12.661886;-76.6333
898e623a94fffff;-12.663437;-76.615326
898e623a87bffff;-12.651691;-76.632324
898e623ab13ffff;-12.665801;-76.62763
898e6238c47ffff;-12.682162;-76.65637
898e623a957ffff;-12.658599;-76.61185
898e623aa27ffff;-12.664766;-76.63961
898e623a977ffff;-12.665912;-76.60651
898e623a943ffff;-12.660039;-76.615005
898e623ab93ffff;-12.657565;-76.623825
898e623a95bffff;-12.658082;-76.617836
898e623a877ffff;-12.652209;-76.626335
898e623abbbffff;-12.666318;-76.62164
898e623ab03ffff;-12.669199;-76.62795
898e6238c8fffff;-12.674443;-76.646576
898e6223683ffff;-12.6746645;-76.604324
898e62236d3ffff;-12.672191;-76.613144
89b3300cd77ffff;-17.006758;-72.01429
89b3300c99bffff;-17.013401;-72.01483
89b3303b263ffff;-17.020988;-71.997604
89b3300c22fffff;-16.982706;-72.089676
89b3300dc6fffff;-17.007147;-72.10061
89b3300ddbbffff;-17.005413;-72.07071
89b3300c987ffff;-17.017038;-72.00918
89b3300d8d3ffff;-17.008648;-72.103714
89b3300dcb3ffff;-16.99117;-72.087395
89b3303b26fffff;-17.02431;-71.99788
89b3300dc23ffff;-17.00264;-72.09132
89b3300ce33ffff;-17.00154;-72.04956
89b3303b20bffff;-17.014347;-71.99706
89b3300ce37ffff;-17.003359;-72.04674
89b3300cd3bffff;-17.005255;-72.01119
89b3300dcd7ffff;-16.987213;-72.098976
89b3300c8dbffff;-17.001856;-72.04364
89b3300c9cbffff;-17.01791;-72.024124
89b3300c993ffff;-17.011898;-72.011734
89b3300c883ffff;-17.00249;-72.03179
89b3300ce73ffff;-17.002726;-72.058586
89b3300dcb7ffff;-16.992992;-72.08457
89b3300ddcbffff;-17.002958;-72.08539
89b3300c977ffff;-17.030006;-72.01619
89b3300c9abffff;-17.02368;-72.00973
89b3300c30bffff;-16.986666;-72.0781
89b3300dca3ffff;-16.994493;-72.08767
89b3300c36bffff;-16.994812;-72.08174
89b3300cd57ffff;-16.9998;-72.01967
89b3300cd4bffff;-17.002806;-72.02586
89b3300dc9bffff;-16.98571;-72.09588
89b3300cd73ffff;-17.00494;-72.01711
89b3300ddc7ffff;-17.003277;-72.07946
89b3300de37ffff;-17.011652;-72.10991
89b3300c997ffff;-17.013716;-72.00891
89b3300c9b3ffff;-17.018856;-72.006355
89b3300cd37ffff;-17.005571;-72.00527
89b330394dbffff;-17.027315;-72.004074
89b3303b247ffff;-17.01585;-72.00016
89b3300c9b7ffff;-17.020674;-72.00353
89b3303b2dbffff;-17.004068;-72.002174
89b3300d8cbffff;-17.013474;-72.107086
89b3300c9dbffff;-17.01459;-72.02386
89b3300cd6fffff;-17.011583;-72.01766
89b3300c8a3ffff;-17.009449;-72.02641
89b3300dc27ffff;-17.004461;-72.088486
89b3300c90bffff;-17.024868;-72.018745
89b3300cd0bffff;-17.001617;-72.016846
89b3300dc83ffff;-16.987532;-72.09305
89b3300c8abffff;-17.010952;-72.02951
89b3300c9a3ffff;-17.022177;-72.00663
89b3300dc8fffff;-16.990852;-72.09332
89b3300c953ffff;-17.02123;-72.0244
89b3300c983ffff;-17.015219;-72.01201
89b3300dc6bffff;-17.005327;-72.10344
89b3300c8c3ffff;-17.003675;-72.04081
89b3300c223ffff;-16.979383;-72.08941
89b3300dc0fffff;-16.999;-72.09697
89b3300c363ffff;-16.993309;-72.07864
89b3303b257ffff;-17.01253;-71.99989
89b3300c263ffff;-16.980568;-72.098434
89b3300c3cbffff;-16.979702;-72.08348
89b3303b273ffff;-17.017668;-71.99734
89b3300c90fffff;-17.026686;-72.01592
89b3303b24fffff;-17.017353;-72.00326
89b3300cd63ffff;-17.00826;-72.01739
89b3300ce27ffff;-17.006681;-72.047005
89b3300dc93ffff;-16.98421;-72.09278
89b3300dc97ffff;-16.986029;-72.08995
89b3300dcafffff;-16.997816;-72.087944
89b3300c833ffff;-17.014273;-72.02978
89b3300ce7bffff;-17.004229;-72.06168
89b3300c8bbffff;-17.00763;-72.029236
89b3300c3cfffff;-16.981522;-72.08065
89b3300c357ffff;-16.984844;-72.080925
89b3300cd7bffff;-17.006443;-72.02021
89b3300dc77ffff;-17.002323;-72.09724
89b3300c837ffff;-17.01609;-72.026955
89b3300ddb7ffff;-17.00573;-72.06478
89b3300cd2fffff;-17.010395;-72.00864
89b3303b203ffff;-17.012844;-71.993965
89b3300c927ffff;-17.03214;-72.00744
89b3300c35bffff;-16.984526;-72.08685
89b3300cd03ffff;-17.000116;-72.01375
89b3300cd43ffff;-17.001303;-72.022766
89b3303b253ffff;-17.01071;-72.002716
89b3300c343ffff;-16.986347;-72.08402
89b3300c34fffff;-16.98967;-72.0843
89b3300cd27ffff;-17.008892;-72.00554
89b3300c937ffff;-17.02882;-72.00717
89b3300c88fffff;-17.005812;-72.03206
89b3300cdabffff;-17.000431;-72.00783
89b3300dea7ffff;-17.006828;-72.10654
89b330394d3ffff;-17.025812;-72.00098
89b3303b21bffff;-17.011026;-71.996796
89b3300dddbffff;-16.999636;-72.08511
89b3300cd0fffff;-17.003437;-72.014015
89b3300dc3bffff;-17.00082;-72.09414
89b3300d8dbffff;-17.01015;-72.10681
89b3300cd4fffff;-17.004623;-72.02304
89b3300c83bffff;-17.015776;-72.032875
89b3303b2c3ffff;-17.005886;-71.999344
89b3300c9c3ffff;-17.016407;-72.02103
89b3300c9a7ffff;-17.023994;-72.0038
89b3300c913ffff;-17.020044;-72.01537
89b3300c903ffff;-17.023365;-72.01565
89b3300c267ffff;-16.982388;-72.095604
89b3300c9afffff;-17.025497;-72.0069
89b3300dc07ffff;-16.997498;-72.093864
89b3300dc73ffff;-17.000502;-72.10007
89b3300c907ffff;-17.025183;-72.012825
89b3300c92bffff;-17.031826;-72.01337
89b3300c823ffff;-17.017593;-72.03005
89b3300dc37ffff;-17.001139;-72.08821
89b3300dc63ffff;-17.003824;-72.10034
89b3300c3dbffff;-16.97638;-72.083206
89b3300c8b7ffff;-17.007946;-72.02331
89b3300cd07ffff;-17.001934;-72.010925
89b3300dc7bffff;-17.002005;-72.103165
89b3300c98fffff;-17.018541;-72.012276
89b3300dd13ffff;-17.005096;-72.07664
89b3300de27ffff;-17.014975;-72.11018
89b3300cd23ffff;-17.007074;-72.00837
89b3300ce23ffff;-17.004862;-72.049835
89b3303b20fffff;-17.016165;-71.99424
89b3300d8cfffff;-17.015293;-72.104256
89b3303b2cfffff;-17.009207;-71.99962
89b3300dc1bffff;-16.993856;-72.09952
89b3300c227ffff;-16.981205;-72.08658
89b3300c9cfffff;-17.019728;-72.0213
89b3300c8afffff;-17.01277;-72.02668
89b3300deb7ffff;-17.003506;-72.10627
89b3300dc03ffff;-16.995678;-72.096695
89b3300c8a7ffff;-17.011267;-72.02358
89b3300dc17ffff;-16.994175;-72.0936
89b330394cbffff;-17.030638;-72.00434
89b3300c827ffff;-17.019413;-72.02722
89b3303b25bffff;-17.012213;-72.00581
89b3300c34bffff;-16.987848;-72.08713
89b3300c3c3ffff;-16.978199;-72.08038
89b3300c8d7ffff;-17.002172;-72.03771
